date,clean_data,sentiment_score,pred_label,prob_positive,prob_neutral,prob_negative
2023-01-08 20:52:05,"Bu çocuk top oynamak için çalışmıyor gibi geliyor bana ama neyse  QT : Nicolo Zaniolo, çalışmalarına devam ediyor. ",0.7229985594749451,neutral,0.20993958413600922,0.7229985594749451,0.0670618861913681
2023-01-08 19:09:51,İlk 10'un 8'i GS lı..Ama sorsan büyük onlar  QT : Türkiye Süper Ligi en değerli oyuncular listesinin ilk 10 sırasında Galatasaraydan 7 oyuncu bulunuyor.  Nicolò Zaniolo  Wilfried Zaha  Mauro Icardi  Victor Nelsson  Sacha Boey  Lucas Torreira  Kerem Aktürkoğlu  ,0.5851757526397705,neutral,0.39621567726135254,0.5851757526397705,0.018608590587973595
2023-01-08 13:58:37,Piyasa değeri en yüksek takım Galatasaray. (215.98 Milyon Euro) Piyasa değeri en yüksek futbolcular; 1- NİCOLO ZANİOLO: 27 MİLYON EURO 2- WİLFRİED ZAHA: 22 MİLYON EURO 3- MAURO İCARDİ: 19 MİLYON EURO 4- VİCTOR NELSSON: 18 MİLYON EURO Kimseyle tartışmaya girmeyin. Direk bunu,0.8792408108711243,neutral,0.035519473254680634,0.8792408108711243,0.08523977547883987
2023-01-08 22:19:51,Nicolo Zaniolo'ya İngiltere'den teklifler var.  Oyuncu ile yarın maçtan sonra toplantı yapılacak ve nihai karar verilecek.,0.9665587544441223,neutral,0.026187187060713768,0.9665587544441223,0.0072540282271802425
2023-01-08 14:47:57,Nicolò Zaniolo çok kuvvetli. Bomba gibi .,0.9705901741981506,positive,0.9705901741981506,0.021570591256022453,0.007839282043278217
2023-01-08 19:09:05,Nicolo Zaniolo'nun paylaşımı.,0.9621682167053223,neutral,0.01654260791838169,0.9621682167053223,0.021289153024554253
2023-01-08 18:41:10,Türkiye Süper Ligi en değerli oyuncular listesinin ilk 10 sırasında Galatasaraydan 7 oyuncu bulunuyor.  Nicolò Zaniolo  Wilfried Zaha  Mauro Icardi  Victor Nelsson  Sacha Boey  Lucas Torreira  Kerem Aktürkoğlu  ,0.9067422151565552,neutral,0.08537891507148743,0.9067422151565552,0.007878788746893406
2023-01-08 22:00:41,"Zaniolo mistik idman videosu da geldi QT : Nicolo Zaniolo, çalışmalarına devam ediyor. ",0.9729334712028503,neutral,0.024541812017560005,0.9729334712028503,0.0025247393641620874
2023-01-08 22:58:02,"Nicolo Zaniolo: 15m Bonservis 2,75m Maaş 4,5 Yıllık Sözleşme Yıllık Maliyet: 6,10 m",0.974450409412384,neutral,0.019262880086898804,0.974450409412384,0.006286612246185541
2023-01-08 21:11:18,"canim benim sen neye hazirlaniyosun gidip sut falan ceksene QT : Nicolo Zaniolo, çalışmalarına devam ediyor. ",0.9132155179977417,neutral,0.017578396946191788,0.9132155179977417,0.06920596957206726
2023-01-08 22:43:37,"yine aynı idman QT : Nicolo Zaniolo, çalışmalarına devam ediyor. ",0.9863640666007996,neutral,0.00995655171573162,0.9863640666007996,0.003679454792290926
2023-01-08 13:08:22,"Nicolo Zaniolo, yıldızlar gecesi töreni için teşekkür mesajı yayınladı.",0.9735918045043945,positive,0.9735918045043945,0.02127879112958908,0.005129376892000437
2023-01-08 18:30:09,"Nicolo Zaniolo, durmak bilmiyor. NicoloZaniolo Galatasaray",0.8083337545394897,neutral,0.04588523507118225,0.8083337545394897,0.14578098058700562
2023-01-08 23:31:24,"Yarın top sür ve gol at aq aygırı QT : Nicolo Zaniolo, yarınki maç öncesi tıraş oluyor.",0.7798154354095459,neutral,0.0767713263630867,0.7798154354095459,0.143413245677948
2023-02-08 12:04:15,"Nicolo Zaniolo, çalışmalarına devam ediyor. ",0.9457314014434814,neutral,0.049488868564367294,0.9457314014434814,0.00477971974760294
2023-01-08 18:45:44,"Videoda eksik birşeyler var olmuyor böyle  QT : Nicolo Zaniolo, çalışmalarına devam ediyor. ",0.9528149962425232,neutral,0.009585476480424404,0.9528149962425232,0.03759955242276192
2023-01-08 18:30:13,"Nicolo Zaniolo, çalışmalarına devam ediyor. ",0.9457314014434814,neutral,0.049488868564367294,0.9457314014434814,0.00477971974760294
2023-01-08 22:47:08,Galatasaray'da Nicolo Zaniolo'ya 28M teklif geldi! Perşembe günü Erden Timur Zaniolo'yla görüşme gerçekleştirecek ve karar verilecek. Türkiye'de transfer rekoru kırılmak üzere...,0.908003568649292,neutral,0.08585585653781891,0.908003568649292,0.006140563637018204
2023-01-08 13:11:48, Galatasaray'ın Nicolò Zaniolo paylaşımı!  QT : Bu gol bir yerden tanıdık  𝐙𝐚𝐧𝐢𝐨𝐥𝐨 ,0.8884531259536743,neutral,0.10191360116004944,0.8884531259536743,0.009633330628275871
2023-01-08 09:37:00,Sizden gelenler!  Nicolò Zaniolo  Sürekli olarak sağ kanat forvet olarak oynatıldığında iki sezonda profilinde gözle görülür gelişim meydana geldi. FM23 FootballManager Italy,0.5146723985671997,positive,0.5146723985671997,0.47493740916252136,0.010390185751020908
2023-01-08 17:31:29,The Champions of Turkey presented their signings:  Cédric Bakambu  Wilfried Zaha  Mauro Icardi  Kaan Ayhan  Nicolò Zaniolo  Halil Dervisoglu  Angeliño Galatasaray is ready for the Champions League.  bbnaija  Wizkid First manager sacked  Uriel  Soma ,0.9788008332252502,neutral,0.013852575793862343,0.9788008332252502,0.007346562575548887
2023-01-08 20:30:34,Szymanski'ye bak sanki bana Messi amk QT : Türkiye Süper Ligi en değerli oyuncular listesinin ilk 10 sırasında Galatasaraydan 7 oyuncu bulunuyor.  Nicolò Zaniolo  Wilfried Zaha  Mauro Icardi  Victor Nelsson  Sacha Boey  Lucas Torreira  Kerem Aktürkoğlu  ,0.8990172147750854,neutral,0.028064053505659103,0.8990172147750854,0.07291879504919052
2023-01-08 18:39:45,"Bu nasıl bir çalışma ya bende öğrenmek isterim QT : Nicolo Zaniolo, çalışmalarına devam ediyor. ",0.9662296772003174,positive,0.9662296772003174,0.025370683521032333,0.008399653248488903
2023-01-09 22:17:25,"İngiltereye transfer olan Nicolo Zaniolo, Türk berberlerine traş olmaya devam ediyor..",0.9385837316513062,negative,0.015183558687567711,0.04623272269964218,0.9385837316513062
2023-01-09 20:21:40,"Nicolo Zaniolo, Italya Milli Takım aday kadrosuna çağrıldı.",0.9689612984657288,neutral,0.025931712239980698,0.9689612984657288,0.00510698975995183
2023-01-09 22:48:21,"Golden boy hakettiği yerde  QT : Nicolo Zaniolo, Italya Milli Takım aday kadrosuna çağrıldı.",0.5489487648010254,neutral,0.44265982508659363,0.5489487648010254,0.008391433395445347
2023-01-09 21:30:26,Ya bu adam nasıl bir adam ya makina makina  NicoloZaniolo AstonVilla Galatasaray,0.9533275961875916,positive,0.9533275961875916,0.03714540973305702,0.009527027606964111
2023-01-09 20:50:10," I convocati dellItalia: Attaccanti: Federico Chiesa (Juventus), Wilfried Gnonto (Leeds), Ciro Immobile (Lazio), Matteo Politano (Napoli), Giacomo Raspadori (Napoli), Mateo Retegui (Genoa), Mattia Zaccagni (Lazio), Nicolò Zaniolo (Aston Villa). Italia Spalletti DAZN",0.988206684589386,neutral,0.005451894365251064,0.988206684589386,0.006341347936540842
2023-01-09 20:24:11,"QT : Nicolo Zaniolo, İtalya Milli Takımı'ndan davet aldı.",0.9689619541168213,neutral,0.02437232993543148,0.9689619541168213,0.0066657159477472305
2023-01-09 12:59:00,"Très intéressant, vraiment intéressant. Dannée en année ça progresse là bas. Une PL plus forte avec des clubs qui nhésitent pas à investir pour se renforcer.. après vous me direz, largent ça manque pas en Angleterre QT : Le FC Barcelone prête Clément Lenglet à Aston Villa !  Intéressant le recrutement des Villains :  Moussa Diaby  Pau Torres  Nicolo Zaniolo  Youri Tielemans  Clément Lenglet",0.9752196073532104,positive,0.9752196073532104,0.01077365968376398,0.01400669477880001
2023-01-09 22:04:36,"Adamssssss. QT : Nicolo Zaniolo, Italya Milli Takım aday kadrosuna çağrıldı.",0.8118907809257507,positive,0.8118907809257507,0.1792510598897934,0.00885812472552061
2023-01-09 20:18:44,"Nicolo Zaniolo, Italya Milli Takım aday kadrosuna çağrıldı. Transfer transfer transfer transfer transfer transfer transfer transfer transfer transfer transfer transfer",0.9300447106361389,neutral,0.06403470784425735,0.9300447106361389,0.00592060387134552
2023-01-09 13:02:01,Le FC Barcelone prête Clément Lenglet à Aston Villa !  Intéressant le recrutement des Villains :  Moussa Diaby  Pau Torres  Nicolo Zaniolo  Youri Tielemans  Clément Lenglet,0.9784794449806213,positive,0.9784794449806213,0.014610407873988152,0.006910174619406462
2023-01-09 20:37:42,"Nicolò Zaniolo has been named in the Italy squad for their upcoming EURO2024 qualifiers.  Congratulations, Nico!  QT : Nazionale  La lista dei 29 convocati del Ct Luciano Spalletti per le qualificazioni a EURO 2024  -   9 settembre - Skopje  -   12 settembre - Milano La notizia  Azzurri EURO2024 VivoAzzurro",0.5559899806976318,neutral,0.4361029863357544,0.5559899806976318,0.007907013408839703
2023-01-09 13:36:00,Official: Clement Lenglet  Aston Villa CB28 Status: Loan dari Barcelona Aston Villa squad add: Youri Tielemans  Free  CMF26 Pau Torres  33jt  CB26 Moussa Diaby  50jt RW24 Nicolo Zaniolo  27jt  AMF24 Clement Lenglet  Loan  CB28 Aston Villa Lolos,0.9862193465232849,neutral,0.007956625893712044,0.9862193465232849,0.0058240341022610664
2023-01-09 20:17:35,"Nicolo Zaniolo, İtalya Milli Takımı'ndan davet aldı.",0.9574040770530701,neutral,0.034042540937662125,0.9574040770530701,0.008553409948945045
2023-01-09 20:18:10,"Nicolo Zaniolo, İtalya Milli Takımı'na davet edildi.",0.8623387217521667,neutral,0.12449829280376434,0.8623387217521667,0.01316299568861723
2023-01-09 16:59:46,17:58 Nicolò Zaniolo gitmesin duası ,0.7988017797470093,negative,0.017982181161642075,0.18321602046489716,0.7988017797470093
2023-01-09 20:13:48,"Nicolo Zaniolo , İtalya Milli Takımına çağırıldı.",0.9380564093589783,neutral,0.05313216149806976,0.9380564093589783,0.008811328560113907
2023-01-09 23:50:19," QT : Nicolo Zaniolo, Italya Milli Takım aday kadrosuna çağrıldı.",0.969027578830719,neutral,0.026165908202528954,0.969027578830719,0.004806595854461193
2023-01-10 08:53:56,Aston Villa Brighton 6-1 Ollie Watkins Hattrick Nicolo Zaniolo Premier League Liga Inggris bogor.urbanjabar.comolahraga26810,0.9571224451065063,neutral,0.036092981696128845,0.9571224451065063,0.006784642580896616
2023-01-10 02:03:16,"Nicolo Zaniolo, Aston Villa-Crystal Palace maçında ilk 11'de başlıyor. 17:00 BeIN Sports Connect",0.9717088341712952,neutral,0.02264687977731228,0.9717088341712952,0.005644247401505709
2023-01-10 18:48:40,"Unai Emery: ""Nicolo Zaniolo'dan çok memnunum.""",0.9848008155822754,positive,0.9848008155822754,0.009396524168550968,0.005802633240818977
2023-01-10 11:41:11,"Baller  QT :  Unai Emery on Nicolo Zaniolo: ""Zaniolo as a person is very easy to talk with him, to work with him. His behaviour and commitment with us from the first day was very good. His adaptation is going very well, and then he is playing well. ""He was playing more on the right, but",0.9071428179740906,positive,0.9071428179740906,0.06335894763469696,0.029498279094696045
2023-01-10 17:41:07, Nicolo zaniolo conference league final!,0.6114475727081299,positive,0.6114475727081299,0.33640143275260925,0.05215094983577728
2023-01-10 21:31:09,Nicolo Zaniolo  avfc,0.6404544115066528,neutral,0.1327660232782364,0.6404544115066528,0.22677958011627197
2023-01-10 20:41:43,"   Additionally this is a picture that was taken after a 3 -0 win against fnerbahce scored by Nicolo zaniolo also known as irfans husband , dont forget fener had 0 shots on target that game ",0.575249195098877,neutral,0.2009260654449463,0.575249195098877,0.22382476925849915
2023-01-10 21:53:53,Galatasaray'a Nicolo Zaniolo piyangosu! Tam 44 milyon euro... turkgun.comgalatasaraya-n,0.9291433095932007,neutral,0.06490594893693924,0.9291433095932007,0.00595066649839282
2023-01-10 18:48:29,"Amk eşşeği adamı sol kanat oynatıp memnun kalıyorsan sağda oynatsan messi muamelesi çekecen demek ki QT : Unai Emery: ""Nicolo Zaniolo'dan çok memnunum.""",0.8571123480796814,negative,0.061735011637210846,0.08115266263484955,0.8571123480796814
2023-01-10 08:30:01,"Comunque secondo me ha capito che era l'ultima chance e non sta facendo il coglione QT :  Unai Emery on Nicolo Zaniolo: ""Zaniolo as a person is very easy to talk with him, to work with him. His behaviour and commitment with us from the first day was very good. His adaptation is going very well, and then he is playing well. ""He was playing more on the right, but",0.906669020652771,positive,0.906669020652771,0.059702079743146896,0.03362889215350151
2023-01-11 14:49:49," ÚLTIMA HORA  La Fiscalía determina que Nicolo Zaniolo apostó al poker y al blackjack, pero no encuentra indicios de que lo hiciese al fútbol. Por tanto, ""solo"" será sancionado con una multa económica. 'La Gazzetta dello Sport'",0.6617966890335083,negative,0.008086862973868847,0.3301164507865906,0.6617966890335083
2023-01-11 15:34:43,"Bahis yapmadı diye ceza mı verecekler  QT : Bir değişiklik olmazsa, futbol maçlarına bahis yapmayan Nicolo Zaniolo'ya birkaç bin Euro para cezası verilecek. Zaniolo ayrıca İtalya Milli Takımı'ndan da davet bekliyor. (Valerio Piccioni  La Gazzetta dello Sport)",0.7811597585678101,negative,0.009307488799095154,0.2095327526330948,0.7811597585678101
2023-01-11 15:21:04,"Bir değişiklik olmazsa, futbol maçlarına bahis yapmayan Nicolo Zaniolo'ya birkaç bin Euro para cezası verilecek. Zaniolo ayrıca İtalya Milli Takımı'ndan da davet bekliyor. (Valerio Piccioni  La Gazzetta dello Sport)",0.5920583009719849,neutral,0.01034690160304308,0.5920583009719849,0.39759477972984314
2023-01-11 17:43:38,Nicolo Zaniolonun paylaşımı,0.9323894381523132,neutral,0.015190755017101765,0.9323894381523132,0.05241980031132698
2023-01-11 07:22:28,"Nicolo Zaniolo'nun durumu hala belirsiz. QT : Aston Villa, adı yasa dışı bahis skandalına karışan İtalyan futbolcusu Nicolo Zaniolo'nun, bu hafta sonu forma giyebileceğini açıkladı.",0.674757719039917,neutral,0.009558993391692638,0.674757719039917,0.3156832456588745
2023-01-11 19:00:13," Bir değişiklik olmazsa, futbol maçlarına bahis yapmayan Nicolo Zaniolo'ya birkaç bin Euro para cezası verilecek. Zaniolo ayrıca İtalya Milli Takımı'ndan da davet bekliyor. (Valerio Piccioni  La Gazzetta dello Sport)",0.5920583009719849,neutral,0.01034690160304308,0.5920583009719849,0.39759477972984314
2023-01-11 17:05:50, Futbol maçlarına bahis yapmayan Nicolo Zaniolo'ya birkaç bin euro para cezası verilecek.  Zaniolo ayrıca İtalya Milli Takımı'ndan da davet bekliyor.  La Gazzetta dello Sport,0.7348191738128662,neutral,0.009889807552099228,0.7348191738128662,0.25529101490974426
2023-01-11 18:56:40,"Roma, Nicolo Zaniolo'yu Bournemouth'a satabilirse; yerini Ajax'ın kaptanı Dusan Tadic ile doldurmayı planlıyor. (Ocak 2023)",0.7514128684997559,neutral,0.22829249501228333,0.7514128684997559,0.020294614136219025
2023-01-11 11:31:28,"Scommesse, svolta Zaniolo: per lui solo una multa, ecco la motivazione: Per Nicolò Zaniolo lo scenario 'scommesse' oggi è completamente diverso rispetto al 12 ottobre, il giorno in cui lavviso... dlvr.itSyDq5G",0.7150100469589233,neutral,0.2520163655281067,0.7150100469589233,0.03297360986471176
2023-01-11 10:49:09,Aston Villa expert shares verdict on 32.4m permanent Zaniolo deal ItalyNews Italian ItalianNews Video Football Insider has been told by Gabby Agbonlahor that Aston Villa will not rush into a permanent move for on-loan attacker Nicolo Zaniolo after dlvr.itSyDkd3,0.9164596199989319,neutral,0.04153022542595863,0.9164596199989319,0.04201008379459381
2023-01-11 22:53:03,aslan kardesim 1.50 orandan yatmaktan korkardı QT : Nicolo Zaniolo'ya korkutan Halloween şakası. ,0.6107216477394104,neutral,0.04739879071712494,0.6107216477394104,0.34187957644462585
2023-01-11 13:03:57,"Dikkat ettiniz mi? Nicoló Zaniolo için 40 yerden yalan, dolan, iftira atan Fb ve Bjklı sözde gazeteci ve yorumcular Zaniolo'nun suçlandığı olayda aklandığı yazmazlar Hele hele Fbnin resmi sponsoru olan Engin ve Dilan Polat gözaltına alındı üç maymunu oynuyorlar Ama GS'a sponsor",0.9539010524749756,negative,0.006863316986709833,0.03923563286662102,0.9539010524749756
2023-01-12 15:39:40,KRALIMMMM QT : Nicolo Zaniolo'nun paylaşımı.,0.8575279712677002,neutral,0.13279153406620026,0.8575279712677002,0.00968050118535757
2023-01-12 23:11:44,"Nicolò Zaniolo (Italy NT, 2023).",0.9796247482299805,neutral,0.013166548684239388,0.9796247482299805,0.007208737079054117
2023-01-12 15:06:22,Nicolo Zaniolo yeni  ,0.9497079849243164,neutral,0.04393531754612923,0.9497079849243164,0.00635670218616724
2023-01-12 15:21:13,Nicolo Zaniolo'nun paylaşımı,0.9749749302864075,neutral,0.014269734732806683,0.9749749302864075,0.01075534988194704
2023-01-12 19:51:28,NICOLÓ ZANIOLO,0.711645781993866,neutral,0.08465994149446487,0.711645781993866,0.20369422435760498
2023-01-12 15:52:16,"Boubacar Traore picked up his fifth booking of the season last weekend and will miss this contest, as will long-term absentees Tyrone Mings and Emi Buendia. Nicolo Zaniolo is fit after missing Gameweek 13 with a minor issue but we havent had an update on Bertrand Traore, who",0.7748234868049622,negative,0.010082315653562546,0.21509422361850739,0.7748234868049622
2023-01-12 15:29:42,Nicolo Zaniolonun paylaşımı,0.9323894381523132,neutral,0.015190755017101765,0.9323894381523132,0.05241980031132698
2023-01-12 15:14:37,Nicolo Zaniolo'nun paylaşımı.,0.9621682167053223,neutral,0.01654260791838169,0.9621682167053223,0.021289153024554253
2023-01-12 19:41:53,premier lig takımlarına karşı 15 maçta zaniolo: 0 gol 0 asist premier lig takımlarına karşı kerem aktürkoğlu: 2 gol bilgilendirme bitmiştir. QT : Nicolo Zaniolo'nun paylaşımı.,0.9627646803855896,neutral,0.012772312387824059,0.9627646803855896,0.024462958797812462
2023-01-12 15:12:55,Nicolo Zaniolo'nun paylaşımı.,0.9621682167053223,neutral,0.01654260791838169,0.9621682167053223,0.021289153024554253
2023-01-12 15:47:27,Bu sezon 0 gol 0 asist ama bizim mal türkler sırf yabancı diye övgü yağdırıyo QT : Nicolo Zaniolo'nun paylaşımı.,0.9420631527900696,negative,0.009390720166265965,0.048546142876148224,0.9420631527900696
2023-01-12 16:47:58,Nicolò Zaniolo,0.9705864787101746,neutral,0.018372857943177223,0.9705864787101746,0.011040708050131798
2023-01-12 17:58:41,fener maçına hazırlık QT : Nicolo Zaniolo'nun paylaşımı.,0.9748060703277588,neutral,0.020407631993293762,0.9748060703277588,0.004786287434399128
2024-01-13 00:00:00,Nicolo Zaniolo perdeleri açarken Galatasaraylılar. ,0.890805721282959,neutral,0.046392589807510376,0.890805721282959,0.06280165910720825
2024-01-13 00:00:00,"Nicolo Zaniolo yuvasına, ait olduğu yere geri döndü haberini bekliyorum...",0.8212486505508423,neutral,0.15180005133152008,0.8212486505508423,0.02695128321647644
2024-01-13 00:00:00,Nicolo Zaniolo yuvaya dönme vaktin geldi... Gel vicdansız çağırmazdım acil olmasa...,0.9688631296157837,negative,0.008157259784638882,0.022979658097028732,0.9688631296157837
2024-01-13 00:00:00,Nicolo Zaniolonun geri dönmesini ister misiniz? merak ettim.,0.9118355512619019,neutral,0.013560633175075054,0.9118355512619019,0.07460381835699081
2024-01-13 00:00:00,Nicolo Zaniolo süratli.,0.4776403307914734,neutral,0.44389379024505615,0.4776403307914734,0.07846591621637344
2024-01-13 00:00:00,steamdekı nıckın nicolo zaniolo  QT : lan kaşar,0.6140543818473816,negative,0.08792847394943237,0.29801711440086365,0.6140543818473816
2024-01-13 00:00:00,Marcao Henry Onyekuru Mbaye Diagne Mario Lemina Gedson Fernandes Mostafa Mohammed Victor Nelsson Sacha Boey Morutan Leo Dubois Lucas Torreira Nicolo Zaniolo Dries Mertens Davinson Sanchez,0.9692453145980835,neutral,0.014501581899821758,0.9692453145980835,0.016253063455224037
2024-01-13 00:00:00,"I've picked Raúl Jiménez, Julian Alvarez, Nicolo Zaniolo and Richarlison to score first this gameweek on 's 4ToScore. Enter here for the 50,000 jackpot: bit.ly4ToScore",0.6848194599151611,positive,0.6848194599151611,0.30803555250167847,0.00714500155299902
2024-01-14 00:00:00,Bakasetas dybala jorginho fln derken asıl gelmesi gereken adam nicolozaniolo bakasetas dybala jorginho,0.8438671231269836,neutral,0.0212471392005682,0.8438671231269836,0.1348857283592224
2024-01-14 00:00:00," Galatasaray have agreed on deal to sign Nicolò Zaniolo from Aston Villa. Final details being sorted, personal terms are now 100 agreed. Zaniolo, expected to travel in the next days for medical tests. ",0.6861528158187866,neutral,0.3086871802806854,0.6861528158187866,0.005160019267350435
2024-01-14 00:00:00,"Nicolo Zaniolo, Everton - Aston Villa karşılaşmasına yedek kulübesinde başlayacak.",0.9449437856674194,neutral,0.04557114094495773,0.9449437856674194,0.009485100395977497
2024-01-14 00:00:00,"Nicolo Zaniolo, Everton - Aston Villa maçında yedekler arasında yer alıyor.",0.9721788167953491,neutral,0.02325795777142048,0.9721788167953491,0.004563293885439634
2024-01-14 00:00:00,"Bence haftanın golünü, Galatasaray forması giyen Nicolo Zaniolo kaydetti.",0.9395570755004883,positive,0.9395570755004883,0.04529837518930435,0.015144512057304382
2024-01-14 00:00:00,Nicolò Zaniolo  QT : Bir Gün Herkes Evine Döner. . ,0.9089696407318115,neutral,0.08510177582502365,0.9089696407318115,0.005928568076342344
2024-01-14 00:00:00,"Sosyal medyada birileri element uyduruyordu geçen A. Villa bonservisini almaya karar verdi falan diye. Ki bonservis dediğin de az buz değil. Allah aşkına koca 6 ayda sadece 2 gol katkısı vermiş(muhtemelen kötü de oynuyor) ve yedeğe attığı birini bu bonservisi verip alır mı :) QT : Nicolo Zaniolo, Everton - Aston Villa karşılaşmasına yedek kulübesinde başlayacak.",0.9217561483383179,negative,0.009809834882616997,0.06843402236700058,0.9217561483383179
2024-01-15 00:00:00," John McGinn was hauled off(?) in the 89th minute for Nicolo Zaniolo in Aston Villas 0-0 draw with Everton. Curiously, he still had his captains armband on when he took his seat on the bench. Has this ever happened before? What happens when the ref wants to speak to the captain?",0.9526659846305847,negative,0.0053008366376161575,0.0420331247150898,0.9526659846305847
2024-01-15 00:00:00,İstek değil ihtiyaç Nicolo Zaniolo,0.9011274576187134,neutral,0.08790883421897888,0.9011274576187134,0.010963640175759792
2024-01-15 00:00:00,Çağırın gelsin! Nicolo Zaniolo. ,0.7956775426864624,neutral,0.07904089242219925,0.7956775426864624,0.12528158724308014
2024-01-15 00:00:00, Nicolo Zaniolo ve Yunus Akgün gitti. Cöpcü Tete ve Zaha geldiler. ,0.9020990133285522,neutral,0.008908913470804691,0.9020990133285522,0.08899205923080444
2024-01-16 00:00:00,"Nicolo Zaniolo, oğluyla buluştu.",0.954658567905426,neutral,0.03558209538459778,0.954658567905426,0.009759276174008846
2024-01-16 00:00:00,"Send the fucker back then QT :  ""It is said that Nicolò Zaniolo's manager said to Galatasaray, 'We are having a problem here in terms of time, if something happens, we can return.   -  via  avfc",0.952978253364563,negative,0.008009879849851131,0.03901195153594017,0.952978253364563
2024-01-16 00:00:00, Gutted to hear that Nicolo Zaniolo might miss EURO 2020 due to injury. Wishing him a speedy recovery!,0.9710298180580139,negative,0.013241174630820751,0.015728963539004326,0.9710298180580139
2024-01-16 00:00:00,"want him to stay QT :  ""Nicolò Zaniolo's manager sent a message to Galatasaray: We can return!""   -  via  avfc",0.5972922444343567,neutral,0.3923698663711548,0.5972922444343567,0.010337852872908115
2024-01-16 00:00:00,7 ayda çocuk doğmaz kuvezde olmalıydı QT : Nicolo Zaniolo aylar sonra oğluyla...,0.9458315968513489,neutral,0.02836311236023903,0.9458315968513489,0.025805296376347542
2024-01-16 00:00:00,"Nicolo Zaniolo, oğluyla buluştu.",0.954658567905426,neutral,0.03558209538459778,0.954658567905426,0.009759276174008846
2024-01-16 00:00:00,Ferdiye bak sen kaç aydır tek başına çocuğa bakmış QT : Nicolo Zaniolo aylar sonra oğluyla...,0.6912892460823059,neutral,0.025198422372341156,0.6912892460823059,0.2835123836994171
2024-01-16 00:00:00,Nicolo Zaniolo showing love to Jose Mourinho.,0.9802903532981873,positive,0.9802903532981873,0.0143825002014637,0.005327153950929642
2024-01-16 00:00:00,"José Mourinho and the team had a spat with Nicolo Zaniolo last year, which ended with Zaniolo leaving after Mourinho said: ""I'm focused on the group that wants to fight for this shirt and Nicolo isn't in it."" Still, Zaniolo thanked him. It's impossible not to take José's side.",0.7397060394287109,neutral,0.09007962048053741,0.7397060394287109,0.17021444439888
2024-01-16 00:00:00,Nicolò Zaniolo,0.9705864787101746,neutral,0.018372828140854836,0.9705864787101746,0.011040682904422283
